"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 17 11:41:04 GMT 2024","Sun Nov 17 11:41:04 GMT 2024","234","Connectors","","","","",".each() - iterate over an array of elements",""
"passed","Sun Nov 17 11:42:06 GMT 2024","Sun Nov 17 11:42:07 GMT 2024","1085","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Sun Nov 17 11:42:01 GMT 2024","Sun Nov 17 11:42:01 GMT 2024","102","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Sun Nov 17 11:42:00 GMT 2024","Sun Nov 17 11:42:00 GMT 2024","109","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Nov 17 11:41:55 GMT 2024","Sun Nov 17 11:41:55 GMT 2024","163","Local Storage / Session Storage","","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Sun Nov 17 11:41:33 GMT 2024","Sun Nov 17 11:41:33 GMT 2024","345","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Sun Nov 17 11:41:09 GMT 2024","Sun Nov 17 11:41:09 GMT 2024","111","Cookies","","","","","cy.setCookie() - set a browser cookie",""
"passed","Sun Nov 17 11:40:57 GMT 2024","Sun Nov 17 11:40:58 GMT 2024","117","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sun Nov 17 11:42:00 GMT 2024","Sun Nov 17 11:42:00 GMT 2024","104","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Nov 17 11:41:08 GMT 2024","Sun Nov 17 11:41:08 GMT 2024","309","Cookies","","","","","cy.getCookie() - get a browser cookie",""
"passed","Sun Nov 17 11:41:09 GMT 2024","Sun Nov 17 11:41:09 GMT 2024","186","Cookies","","","","","cy.clearCookie() - clear a browser cookie",""
"passed","Sun Nov 17 11:41:18 GMT 2024","Sun Nov 17 11:41:18 GMT 2024","106","Files","","","","","cy.readFile() - read file contents",""
"passed","Sun Nov 17 11:40:53 GMT 2024","Sun Nov 17 11:40:54 GMT 2024","579","Aliasing","","","","",".as() - alias a route for later use",""
"passed","Sun Nov 17 11:41:04 GMT 2024","Sun Nov 17 11:41:04 GMT 2024","94","Connectors","","","","",".its() - get properties on the current subject",""
"passed","Sun Nov 17 11:40:41 GMT 2024","Sun Nov 17 11:40:41 GMT 2024","417","Actions","","","","",".submit() - submit a form",""
"passed","Sun Nov 17 11:41:18 GMT 2024","Sun Nov 17 11:41:18 GMT 2024","173","Files","","","","","cy.writeFile() - write to a file",""
"passed","Sun Nov 17 11:42:00 GMT 2024","Sun Nov 17 11:42:00 GMT 2024","102","Traversal","","","","",".last() - get last DOM element",""
"passed","Sun Nov 17 11:40:30 GMT 2024","Sun Nov 17 11:40:30 GMT 2024","242","example to-do app","","","","","can check off an item as completed",""
"passed","Sun Nov 17 11:41:05 GMT 2024","Sun Nov 17 11:41:05 GMT 2024","90","Connectors",".then()","","","","yields the original subject without return",""
"passed","Sun Nov 17 11:41:51 GMT 2024","Sun Nov 17 11:41:51 GMT 2024","15","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Sun Nov 17 11:41:13 GMT 2024","Sun Nov 17 11:41:13 GMT 2024","119","Cypress APIs","Cypress.Cookies","","","",".debug() - enable or disable debugging",""
"passed","Sun Nov 17 11:41:26 GMT 2024","Sun Nov 17 11:41:26 GMT 2024","796","Misc","","","","","cy.exec() - execute a system command",""
"passed","Sun Nov 17 11:40:58 GMT 2024","Sun Nov 17 11:40:58 GMT 2024","104","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sun Nov 17 11:41:36 GMT 2024","Sun Nov 17 11:41:37 GMT 2024","457","Network Requests","","","","","cy.request() - make an XHR request",""
"passed","Sun Nov 17 11:42:05 GMT 2024","Sun Nov 17 11:42:06 GMT 2024","284","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Sun Nov 17 11:41:09 GMT 2024","Sun Nov 17 11:41:10 GMT 2024","118","Cookies","","","","","cy.clearAllCookies() - clear all browser cookies",""
"passed","Sun Nov 17 11:42:02 GMT 2024","Sun Nov 17 11:42:02 GMT 2024","103","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
"passed","Sun Nov 17 11:41:09 GMT 2024","Sun Nov 17 11:41:09 GMT 2024","127","Cookies","","","","","cy.getAllCookies() - get all browser cookies",""
"passed","Sun Nov 17 11:42:11 GMT 2024","Sun Nov 17 11:42:13 GMT 2024","2761","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Nov 17 11:42:21 GMT 2024","Sun Nov 17 11:42:21 GMT 2024","197","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Nov 17 11:41:37 GMT 2024","Sun Nov 17 11:41:37 GMT 2024","157","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Nov 17 11:41:50 GMT 2024","Sun Nov 17 11:41:51 GMT 2024","173","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Nov 17 11:41:37 GMT 2024","Sun Nov 17 11:41:37 GMT 2024","250","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Sun Nov 17 11:41:14 GMT 2024","Sun Nov 17 11:41:14 GMT 2024","92","Cypress APIs","Cypress.spec","","","","Get current spec information",""
"passed","Sun Nov 17 11:40:47 GMT 2024","Sun Nov 17 11:40:49 GMT 2024","2190","Actions","","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sun Nov 17 11:42:25 GMT 2024","Sun Nov 17 11:42:25 GMT 2024","87","Window","","","","","cy.document() - get the document object",""
"passed","Sun Nov 17 11:41:13 GMT 2024","Sun Nov 17 11:41:14 GMT 2024","101","Cypress APIs","Cypress.config()","","","","Get and set configuration options",""
"passed","Sun Nov 17 11:41:22 GMT 2024","Sun Nov 17 11:41:22 GMT 2024","76","Location","","","","","cy.url() - get the current URL",""
"passed","Sun Nov 17 11:40:31 GMT 2024","Sun Nov 17 11:40:31 GMT 2024","246","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sun Nov 17 11:41:55 GMT 2024","Sun Nov 17 11:41:55 GMT 2024","174","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Sun Nov 17 11:41:51 GMT 2024","Sun Nov 17 11:41:51 GMT 2024","245","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Nov 17 11:40:58 GMT 2024","Sun Nov 17 11:40:58 GMT 2024","102","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sun Nov 17 11:41:59 GMT 2024","Sun Nov 17 11:41:59 GMT 2024","240","Traversal","","","","",".children() - get child DOM elements",""
"passed","Sun Nov 17 11:41:38 GMT 2024","Sun Nov 17 11:41:38 GMT 2024","255","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Nov 17 11:42:02 GMT 2024","Sun Nov 17 11:42:02 GMT 2024","99","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Nov 17 11:41:18 GMT 2024","Sun Nov 17 11:41:18 GMT 2024","89","Files","","","","","cy.fixture() or require - load a fixture",""
"passed","Sun Nov 17 11:42:01 GMT 2024","Sun Nov 17 11:42:01 GMT 2024","101","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Sun Nov 17 11:41:14 GMT 2024","Sun Nov 17 11:41:14 GMT 2024","86","Cypress APIs","Cypress.platform","","","","Get underlying OS name",""
"passed","Sun Nov 17 11:42:01 GMT 2024","Sun Nov 17 11:42:01 GMT 2024","99","Traversal","","","","",".prevAll() - get all previous sibling DOM elements",""
"passed","Sun Nov 17 11:40:46 GMT 2024","Sun Nov 17 11:40:46 GMT 2024","154","Actions","","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sun Nov 17 11:40:58 GMT 2024","Sun Nov 17 11:40:58 GMT 2024","103","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sun Nov 17 11:40:58 GMT 2024","Sun Nov 17 11:40:59 GMT 2024","100","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sun Nov 17 11:42:25 GMT 2024","Sun Nov 17 11:42:25 GMT 2024","88","Window","","","","","cy.title() - get the title",""
"passed","Sun Nov 17 11:42:25 GMT 2024","Sun Nov 17 11:42:25 GMT 2024","214","Window","","","","","cy.window() - get the global window object",""
"passed","Sun Nov 17 11:40:35 GMT 2024","Sun Nov 17 11:40:39 GMT 2024","3824","Actions","","","","",".type() - type into a DOM element",""
"passed","Sun Nov 17 11:41:59 GMT 2024","Sun Nov 17 11:41:59 GMT 2024","110","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Sun Nov 17 11:41:38 GMT 2024","Sun Nov 17 11:41:39 GMT 2024","896","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
